Old Mutual Stable Growth B,2007/07/02,"7,468,993,547.00",2022/08/18
Old Mutual Top 40 Index B1,2001/02/01,"1,143,241,709.00",2022/08/18
Optimum BCI Balanced A,2014/04/01,"1,130,564,174.00",2022/08/18
Optimum BCI Equity C,2015/09/16,"379,151,520.00",2022/08/18
Optimum BCI Income A,2018/03/01,"439,757,850.00",2022/08/18
Optimum BCI Managed Growth A,2014/04/01,"705,510,238.00",2022/08/18
Optimum BCI Stable A,2014/04/01,"1,132,070,058.00",2022/08/18
Optimum BCI WorldWide Flexible FoF V,2015/12/02,"548,052,769.00",2022/08/18
Orchard BCI Diversified A,2022/04/04,"47,160,788.00",2022/08/18
Orchard BCI Enhanced Income A,2022/04/04,"59,467,539.00",2022/08/18
Orchard BCI Worldwide Opportunity A,2022/07/01,"22,358,822.00",2022/08/18
Oyster Catcher Realfin Balanced A,2020/09/11,"8,609,158.00",2022/08/18
Oyster Catcher Realfin Equity A,2020/09/11,"2,411,226.00",2022/08/18
Oyster Catcher Realfin Stable A,2020/09/11,"7,152,990.00",2022/08/18
PBi BCI Balanced FoF A,2015/11/13,"2,547,399,869.00",2022/08/18
PBi BCI Conservative FoF A,2015/11/13,"638,056,693.00",2022/08/18
PBi BCI Worldwide Flexible A,2016/08/17,"242,192,396.00",2022/08/18
Peregrine Capital Global Eq Prscnt FF A,2021/04/01,"19,928,755.00",2022/08/18
Perpetua SCI Balanced E,2014/09/19,"117,391,648.00",2022/08/18
Perpetua SCI Equity E,2014/09/19,"101,850,451.00",2022/08/18
Perpetua SCI Institutional Relatv Eq,2018/04/03,"492,082,688.00",2022/08/18
Personal Trust Conservative Mgd,2008/08/01,"3,873,897,617.00",2022/08/18
Personal Trust Equity,2009/07/14,"684,435,813.00",2022/08/18
Personal Trust Income,2006/09/01,"782,988,663.00",2022/08/18
Personal Trust Managed,2007/08/01,"1,973,277,732.00",2022/08/18
Personal Trust Prudent FoF A,2006/09/01,"1,574,025,187.00",2022/08/18
Personal Trust PTI GlblSel MgrsOpps FF A,2021/08/02,"110,375,351.00",2022/08/18
Perspective Balanced Prescient B1,2017/09/04,"200,066,103.00",2022/08/18
Perspective Executive Equity Prscnt A2,2020/10/08,"315,853,875.00",2022/08/18
PFPS Ci Balanced FoF B,2015/04/01,"107,298,731.00",2022/08/18
PFPS Ci Cautious FoF B,2015/04/01,"236,662,234.00",2022/08/18
PFPS Ci Moderate FoF B,2015/04/01,"260,703,993.00",2022/08/18
PIC MET Money Market B1,2012/12/03,,
PIC Old Mutual Balanced B1,2019/04/01,"54,895,455.00",2022/08/18
PIC Old Mutual Bond B1,2019/04/01,"91,024,427.00",2022/08/18
PIC Old Mutual Equity B1,2019/04/01,"57,003,352.00",2022/08/18
PIC Old Mutual Money Market B1,2019/04/01,"77,619,891.00",2022/08/18
Pinnacle Wealth Balanced Prscnt FOF A1,2012/03/09,"64,510,227.00",2022/08/18
Platinum BCI Balanced FoF A,2005/11/10,"825,968,824.00",2022/08/18
Platinum BCI Income Provider FoF A,2005/11/17,"401,986,404.00",2022/08/18
Platinum BCI Worldwide Flexible A,2005/11/10,"1,080,930,156.00",2022/08/18
Plexus Wealth BCI Balanced A,2009/06/25,"239,795,365.00",2022/08/18
Plexus Wealth BCI Conservative A,2009/06/12,"216,160,472.00",2022/08/18
Plexus Wealth BCI Flex Prpty Inc A,2017/03/13,"155,158,844.00",2022/08/18
Plexus Wealth BCI Property A,2009/06/15,"136,736,917.00",2022/08/18
PMK Balanced Prescient FoF A3,2018/01/21,"409,615,071.00",2022/08/18
PMK Global Flexible Prescient FoF A3,2018/01/21,"381,199,983.00",2022/08/18
PMK Income Prescient FoF B4,2018/01/21,"69,646,766.00",2022/08/18
PMK Managed Prescient FoF A3,2018/03/15,"381,497,169.00",2022/08/18
PMK Stable Prescient FoF A3,2018/01/21,"296,815,107.00",2022/08/18
PMK Worldwide Growth Prescient FoF A3,2018/01/21,"734,347,615.00",2022/08/18
Point3 BCI Balanced FoF A,2016/05/09,"248,936,506.00",2022/08/18
Point3 BCI Conservative FoF A,2016/05/09,"110,374,236.00",2022/08/18
Point3 BCI Global Flexible FoF A,2018/11/05,"90,908,700.00",2022/08/18
Point3 BCI Moderate Worldwide FoF A,2016/05/09,"135,929,122.00",2022/08/18
PortfolioMetrix BCI Balanced FoF B,2020/12/07,"191,677,625.00",2022/08/18
PortfolioMetrix BCI Cautious FoF B,2020/12/07,"74,694,406.00",2022/08/18
PortfolioMetrix BCI Dynamic Income B,2020/12/21,"3,345,646,520.00",2022/08/18
Portfoliometrix BCI Glbl Property FoF A,2016/03/09,"651,515,752.00",2022/08/18
Portfoliometrix BCI Global Bond FoF B1,2020/03/17,"657,280,899.00",2022/08/18
PortfolioMetrix BCI Global Divers FF B1,2020/08/03,"183,655,019.00",2022/08/18
PortfolioMetrix BCI Global Equity FoF B1,2014/11/20,"7,904,127,792.00",2022/08/18
PortfolioMetrix BCI Income Fund A,2015/07/14,"955,539,317.00",2022/08/18
PortfolioMetrix BCI Moderate FoF B,2020/12/07,"110,349,758.00",2022/08/18
PortfolioMetrix BCI SA Bond Fund A,2015/07/14,"4,849,500,911.00",2022/08/18
PortfolioMetrix BCI SA Equity Fund B1,2014/07/04,"5,790,835,889.00",2022/08/18
PortfolioMetrix BCI SA Property A,2015/07/14,"593,096,522.00",2022/08/18
PortfolioMetrix BCI Sust Wld Eq FoF B,2021/11/16,"11,509,632.00",2022/08/18
PortfolioMetrix BCI Uncons Asrtv FoF B,2020/12/07,"17,066,934.00",2022/08/18
PortfolioMetrix BCI Uncons Bal FoF B,2020/12/07,"46,508,136.00",2022/08/18
PortfolioMetrix BCI Uncons Mod FoF B,2020/12/07,"113,287,487.00",2022/08/18
PPS Balanced FoF B,2012/07/02,"3,991,853,695.00",2022/08/18
PPS Balanced Index Tracker B,2015/10/20,"1,433,446,711.00",2022/08/18
PPS Bond B,2014/01/21,"7,121,184,681.00",2022/08/18
PPS Conservative FoF A,2012/07/02,"2,278,507,247.00",2022/08/18
PPS Defensive B,2018/10/23,"616,364,296.00",2022/08/18
PPS Enhanced Yield A,2007/05/15,"3,879,453,468.00",2022/08/18
PPS Equity A,2012/07/02,"7,324,789,318.00",2022/08/18
PPS Flexible Income A,2012/07/02,"1,338,901,236.00",2022/08/18
PPS Global Balanced FoF B,2015/11/19,"1,400,528,482.00",2022/08/18
PPS Global Equity FF B,2020/04/30,"893,610,346.00",2022/08/18
PPS Institutional Multi Asset Flex B,2013/10/09,"2,044,267,302.00",2022/08/18
PPS Institutional Multi Asset Low Eq B,2014/07/02,"1,900,820,088.00",2022/08/18
PPS Managed B,2018/10/12,"3,097,526,295.00",2022/08/18
PPS Moderate FoF A,2012/07/02,"8,541,212,876.00",2022/08/18
PPS Stable Growth B,2018/08/16,"1,926,425,916.00",2022/08/18
PPS Worldwide Flexible FoF A,2012/07/02,"1,351,002,438.00",2022/08/18
Presceint Foord International FF A,2022/02/17,"51,828,313.00",2022/05/30
Prescient Absolute Balanced B3,2003/07/01,"163,824,874.00",2022/08/18
Prescient Balanced B3,2014/05/26,"3,615,820,514.00",2022/08/18
Prescient China Balanced FF B3,2013/04/11,"720,384,831.00",2022/08/18
Prescient Core All Share Equity B3,2019/12/30,"434,452,008.00",2022/08/18
Prescient Core Capped Equity A2,2019/01/25,"1,019,738,579.00",2022/08/18
Prescient Core Equity B3,2016/12/19,"479,263,939.00",2022/08/18
Prescient Core Global Eq Fdr B3,2019/04/29,"85,877,063.00",2022/08/18
Prescient Core Top 40 Equity B3,2003/07/01,"207,252,867.00",2022/08/18
Prescient Corporate Money Market B3,2019/11/05,"990,545,404.00",2022/08/18
Prescient Defensive B3,2017/06/30,"728,875,745.00",2022/08/18
Prescient Equity B3,2006/11/01,"14,222,973.00",2022/07/22
Prescient Flexible Bond B3,2003/07/01,"1,892,624,520.00",2022/08/18
Prescient Flexible Fixed Interest A2,2016/07/26,"3,156,571,892.00",2022/08/18
Prescient Foord Global Equity FF A,2022/02/17,"175,616,370.00",2022/05/30
Prescient Global Balanced FF B3,2020/02/27,"166,518,152.00",2022/08/18
Prescient Global Equity FF B3,2007/09/07,"4,972,023.00",2022/07/27
Prescient Global Income Provider FF B3,2004/11/04,"161,711,341.00",2022/08/18
Prescient Income B3,2019/05/28,,
Prescient Income Plus B3,2020/02/11,"1,800,707,440.00",2022/08/18
Prescient Income Provider B3,2005/12/01,"33,461,224,753.00",2022/08/18
Prescient Money Market B3,2009/09/29,"3,513,835,803.00",2022/08/18
Prescient Optimised Income B1,2016/03/09,"214,274,501.00",2022/08/18
Prescient Pos Rtn QuantPlus B3,2003/07/01,"204,079,555.00",2022/08/18
Prescient Property Equity B3,2007/05/08,"318,518,130.00",2022/08/18
Prescient SA Income Provider B3,2013/03/19,"447,969,761.00",2022/08/18
Prescient Sigma Select Global Ldrs FF B1,2019/09/16,"239,205,001.00",2022/08/18
Prescient Umbra Balanced FF A,2022/06/17,"34,090,003.00",2022/08/18
Prescient Wealth Worldwide Flxb Prsct B1,2016/01/29,,
Prescient Yield QuantPlus B3,2003/07/01,"2,170,421,734.00",2022/08/18
Prime Balanced Income FoF B2,2012/12/13,"436,455,826.00",2022/08/18
Prime Cabernet Stable FoF B1,2020/02/06,"817,824,874.00",2022/08/18
Prime Champagne Flexible FoF C,2006/05/15,"59,106,633.00",2022/08/18
Prime Chardonnay Moderate FoF B1,2020/02/06,"818,314,291.00",2022/08/18
Prime Claret Worldwide Flexible FoF C,2008/01/17,"533,351,903.00",2022/08/18
Prime Classic Port Conservative FoF B1,2020/02/06,"127,671,126.00",2022/08/18
Prime Flexible Income B,2012/07/11,"686,693,015.00",2022/08/18
Prime General Equity B,2009/08/21,"333,302,774.00",2022/08/18
Prime Global Balanced Flexible FF B,2021/03/29,"7,825,767.00",2022/08/18
Prime Global Equity B,2014/12/11,"260,218,966.00",2022/08/18
Prime Global ESG Equity C,2020/12/24,"70,920,098.00",2022/08/18
Prime Income Plus B,2010/04/06,"253,053,781.00",2022/08/18
Prime Iza Global Balanced FF B,2020/03/13,"147,528,984.00",2022/08/18
Prime Iza Global Equity FF B,2021/04/06,"117,606,780.00",2022/08/18
Prime Managed Yield B,2014/03/13,"394,130,578.00",2022/08/18
Prime Optimal Balanced FoF B,2012/10/23,"121,649,468.00",2022/08/18
Prime Property Fund B1,2013/12/05,"294,950,655.00",2022/08/18
Prime Ranmore Global Equity FF B,2020/02/13,"77,998,726.00",2022/08/18
Prime Renaissance Global Best Ideas FF A,2015/05/22,"321,017,660.00",2022/08/18
Prime SA Equity C,2014/12/11,"380,977,142.00",2022/08/18
Prime Shiraz Prudential Aggressiv FoF B1,2020/02/06,"316,639,384.00",2022/08/18
Prime Worldwide Equity A1,2017/02/10,"2,550,645,828.00",2022/08/18
Prime Worldwide Flexible B1,2014/09/19,"834,539,092.00",2022/08/18
PrivateClient BCI High Equity B,2016/06/14,"430,797,796.00",2022/08/18
PrivateClient BCI Low Equity B,2016/06/14,"272,351,079.00",2022/08/18
PrivateClient BCI Medium Equity B,2016/06/14,"970,777,648.00",2022/08/18
PrivateClient BCI Worldwide Flexible B,2016/09/13,"273,700,066.00",2022/08/18
Prosperity IP Worldwide Flexible FoF A,2014/09/19,"293,640,845.00",2022/08/18
Providence BCI Worldwide Diversified B,2015/11/06,"1,022,737,487.00",2022/08/18
Prowess Balanced 27Four B3,2018/11/01,"1,122,914.00",2022/08/18
Prowess Bond 27Four B3,2018/11/01,"70,778.00",2022/08/18
Prowess Capped SWIX 40 27fourTracker B3,2018/11/01,"1,223,482.00",2022/08/18
Prowess Diversified Income 27four B3,2018/11/01,"1,089,508.00",2022/08/18
Prowess Money Market 27FourB4,2018/04/24,"486,147,081.00",2022/08/18
PSG Balanced A,1999/06/01,"10,309,215,178.00",2022/08/18
PSG Diversified Income A,2006/04/07,"3,291,824,540.00",2022/08/18
PSG Enhanced Interest Z,2020/11/16,"1,071,610,048.00",2022/08/18
PSG Equity A,1997/12/31,"6,477,451,103.00",2022/08/18
PSG Flexible A,1998/11/02,"12,003,826,099.00",2022/08/18
PSG Global Equity FF A,2011/05/03,"215,717,284.00",2022/08/18
PSG Global Flexible FF B,2013/04/11,"426,816,819.00",2022/08/18
PSG Income A,2011/09/01,"2,045,311,788.00",2022/08/18
PSG Money Market A,1998/10/19,"1,813,869,629.00",2022/08/18
PSG Multi-Management Cautious FoF D,2019/09/16,"62,151,866.00",2022/08/18
PSG Multi-Management Growth FoF D,2019/09/16,"57,878,628.00",2022/08/18
PSG Multi-Management Multi-Ast Inc FoF D,2019/09/16,"53,165,540.00",2022/08/18
PSG SA Equity F,2013/11/01,"132,204,765.00",2022/08/18
PSG Stable A,2011/09/13,"2,708,442,236.00",2022/08/18
PSG Wealth Creator FoF B,2007/07/02,"16,868,839,478.00",2022/08/18
PSG Wealth Enhanced Interest FoF D,2011/10/03,"5,361,691,751.00",2022/08/18
PSG Wealth Global Creator FF D,2013/06/03,"15,318,583,350.00",2022/08/18
PSG Wealth Global Flexible FF A,2006/11/01,"6,410,728,177.00",2022/08/18
PSG Wealth Global Moderate FF A,1999/09/22,"1,330,240,689.00",2022/08/18
PSG Wealth Global Preserver FF D,2017/11/01,"826,320,595.00",2022/08/18
PSG Wealth Income FoF B,2007/07/02,"8,064,717,786.00",2022/08/18
PSG Wealth Moderate FoF B,2007/07/02,"29,065,162,105.00",2022/08/18
PSG Wealth Preserver FoF B,2007/07/02,"12,329,554,926.00",2022/08/18
PWM Balanced Prescient FoF A1,2021/10/29,"780,253,695.00",2022/08/18
PWM Dynamic Prescient FoF A1,2021/10/29,"659,811,321.00",2022/08/18
PWM Prime Flexible FoF B,2021/04/29,"344,363,390.00",2022/08/18
PWM Stable Prescient FoF A1,2021/10/29,"171,267,809.00",2022/08/18
PWM Worldwide Prescient FoF A1,2021/10/29,"159,784,656.00",2022/08/18
PWS BCI Cautious FoF A,2017/03/20,"493,560,705.00",2022/08/18
PWS BCI Flexible Income B,2020/10/02,"911,210,136.00",2022/08/18
PWS BCI Moderate FoF A,2017/03/20,"1,653,271,170.00",2022/08/18
PWS BCI Worldwide Flexible FoF A,2017/03/20,"570,746,917.00",2022/08/18
Pyxis BCI Worldwide Flexible A,2021/03/04,"81,582,772.00",2022/08/18
Quantum BCI Balanced FoF A,2007/03/01,"778,003,875.00",2022/08/18
Quantum BCI Capital Plus FoF A,2007/03/01,"447,927,123.00",2022/08/18
Quantum BCI Factor Equity B,2019/11/15,"155,494,981.00",2022/08/18
Quantum BCI Income B,2019/06/07,"625,806,609.00",2022/08/18
Quantum BCI Managed B,2019/04/01,"214,676,067.00",2022/08/18
Quantum BCI Worldwide Flexible FoF A,2007/11/20,"269,559,886.00",2022/08/18
Quattro Ci Cautious FoF B,2015/09/01,"62,623,935.00",2022/08/18
Quattro Ci Growth FoF B,2015/09/01,"374,292,033.00",2022/08/18
Quattro Ci Moderate FoF B,2015/09/01,"121,992,857.00",2022/08/18
Quattro Ci Worldwide Flexible FoF B,2015/09/01,"214,345,682.00",2022/08/18
Raven BCI Worldwide Flexible A,2017/09/01,"177,755,324.00",2022/08/18
RCI BCI Flexible A,2003/11/10,"117,826,401.00",2022/08/18
RCI BCI Worldwide Flexible A,2016/12/01,"632,432,137.00",2022/08/18
RCI BCI Worldwide Flexible Growth L,2016/09/27,"180,539,149.00",2022/08/18
Rebalance BCI Balanced FoF A,2014/11/05,"192,855,957.00",2022/08/18
Rebalance BCI Cautious FoF A,2014/11/05,"337,673,469.00",2022/08/18
Rebalance BCI Real Income B,2020/10/02,"319,281,197.00",2022/08/18
Rebalance BCI Worldwide Flexible FoF A,2014/11/05,"55,989,440.00",2022/08/18
Red Oak BCI Balanced A,2016/05/18,"351,427,726.00",2022/08/18
Red Oak BCI Worldwide Flexible FoF A,2018/01/29,"149,298,220.00",2022/08/18
Reitway BCI Global Property Feeder A,2012/02/01,"836,997,208.00",2022/08/18
Rexsolom Worldwide Flexible Prescient A1,2019/01/14,"115,037,361.00",2022/08/18
Rezco Equity Z,2014/03/31,"1,276,919,873.00",2022/08/18
Rezco Global Flexible FF A,2018/06/29,"496,031,629.00",2022/08/18
Rezco Managed Plus A,2010/08/02,"805,109,903.00",2022/08/18
Rezco Stable Z,2015/05/04,"220,162,304.00",2022/08/18
Rezco Value Trend A,2004/09/30,"5,982,496,908.00",2022/08/18
Riscura High Equity Prescient FoF B1,2020/12/01,"91,829,674.00",2022/08/18
Riscura Low Equity Prescient FoF H,2020/12/01,"5,658,461.00",2022/08/18
Rock Capital IP Worldwide Flexible B,2014/10/01,"226,311,610.00",2022/08/18
Rootstock SCI Worldwide Flexible A,2009/07/01,"2,407,743,881.00",2022/08/18
Rowan Capital BCI Balanced FoF A,2016/08/04,"116,321,933.00",2022/08/18
Rowan Capital BCI Income FoF A,2016/08/04,"84,887,315.00",2022/08/18
Roxburgh Ci Balanced FoF B,2016/03/01,"880,572,742.00",2022/08/18
Roxburgh Ci Balanced Plus FoF B,2016/03/01,"868,633,493.00",2022/08/18
Roxburgh Ci Conservative FoF B,2016/03/01,"475,737,600.00",2022/08/18
Roxburgh Ci Worldwide Flexible FoF B,2020/07/01,"310,988,917.00",2022/08/18
Rozendal Global Prescient FF B,2019/11/27,"480,916,250.00",2022/08/18
RSA BCI Balanced B,2018/05/02,"337,726,393.00",2022/08/18
RSA BCI Cautious Fund A,2014/12/08,"116,992,410.00",2022/08/18
Rudiarius BCI Africa Equity B,2014/04/04,"231,317,721.00",2022/08/18
SA Asset Management BCI Cautious A,2014/08/14,"207,519,143.00",2022/08/18
SA Asset Management BCI Managed A,2014/08/14,"159,828,442.00",2022/08/18
SA Asset Management BCI Moderate A,2014/08/14,"145,830,120.00",2022/08/18
SA Asset Management BCI Wldwd Flex B,2018/03/12,,
Saffron BCI Active Bond B,2012/07/02,"84,645,880.00",2022/08/18
Saffron BCI Flexible Fund B,2022/03/25,"45,058,093.00",2022/08/18
Saffron BCI Opportunity Income A,2008/05/30,"1,375,806,353.00",2022/08/18
Sage SCI Long Term Solution FoF B1,2008/10/01,"730,075,073.00",2022/08/18
Sage SCI Moderate Solution FoF B1,2008/10/01,"479,573,142.00",2022/08/18
Sage SCI Protection Solution FoF B1,2008/10/01,"248,635,596.00",2022/08/18
SaltLight SNN Worldwide Flexible D,2020/11/11,"95,973,232.00",2022/08/18
Salvo Global Managed Prime FF B,2020/03/24,"174,959,873.00",2022/08/18
Salvo Prime Dynamic Flexible A1,2017/10/25,"539,291,303.00",2022/08/18
Salvo Prime Income A1,2017/10/25,"472,187,022.00",2022/08/18
Sanlam AI Global Managed Risk FF A,2020/11/30,"2,460,659.00",2022/08/18
Sanlam Alternative Income B4,2007/05/25,"7,112,115,670.00",2022/08/18
Sanlam Asia Pacific FoF A,2000/10/02,"97,434,681.00",2022/08/18
Sanlam Diversified Income FoF B,2009/03/02,"1,041,877,892.00",2022/08/18
Sanlam Global Balanced FoF,2004/04/15,"89,161,532.00",2022/08/18
Sanlam Global Cautious FoF,2004/04/15,"53,037,997.00",2022/08/18
Sanlam Global Emerging Markets Feeder A1,2016/08/01,"50,296,667.00",2022/08/18
Sanlam Global Equity R,1995/02/01,"723,746,327.00",2022/08/18
Sanlam Growth Institutional B1,2002/03/27,"1,175,392,517.00",2022/08/18
Sanlam India Opportunities FF A,2000/04/03,"316,045,263.00",2022/08/18
Sanlam Institutional Income Plus C,2018/08/23,"2,886,088,857.00",2022/08/18
Sanlam Institutional Special Opps,2000/08/01,"690,187,958.00",2022/08/18
Sanlam Living Planet B1,2012/05/14,"1,001,969,724.00",2022/08/18
Sanlam Multi Mgd Aggressive FoF B1,2010/08/02,"55,355,218.00",2022/08/18
Sanlam Multi Mgd Balanced FoF A,1999/03/01,"521,368,695.00",2022/08/18
Sanlam Multi Mgd Cautious FoF B1,2010/08/02,"396,468,336.00",2022/08/18
Sanlam Multi Mgd Conservative FoF B1,2010/08/02,"391,456,068.00",2022/08/18
Sanlam Multi Mgd Defensive FoF A,1998/07/01,"203,536,484.00",2022/08/18
Sanlam Multi Mgd Flexible Equity B3,2003/04/01,"1,188,407,890.00",2022/08/18
Sanlam Multi Mgd Inflation Lnkd Bond B3,2011/09/01,"2,156,630,950.00",2022/08/18
Sanlam Multi Mgd Moderate Aggr FoF B1,2010/08/02,"503,997,898.00",2022/08/18
Sanlam Multi Mgd Moderate FoF B1,2010/08/02,"826,540,819.00",2022/08/18
Sanlam Multi Mgd Property B2,2012/01/03,"1,552,501,043.00",2022/08/18
Sanlam Pan-Europe,1998/10/01,"102,965,302.00",2022/08/18
Sanlam Private Wealth Balanced,2014/11/03,"709,539,547.00",2022/08/18
Sanlam Private Wealth Equity A1,2011/04/01,"136,121,565.00",2022/08/18
Sanlam Private Wealth Worldwide Flx A1,2021/02/15,"1,100,294,761.00",2022/08/18
Sanlam Select Focused Equity B3,2016/08/15,"214,544,355.00",2022/08/18
Sanlam Select Thematic Equity B3,2005/07/01,"315,352,702.00",2022/08/18
Sanlam Value Institutional B1,2002/03/27,"1,640,980,016.00",2022/08/18
Sasfin BCI AI Equity A,2022/03/31,"70,189,841.00",2022/08/18
Sasfin BCI Balanced B,2013/03/01,"615,565,571.00",2022/08/18
Sasfin BCI Equity A,2005/11/01,"61,316,289.00",2022/08/18
Sasfin BCI Flexible Income B,2015/07/01,"10,183,926,878.00",2022/08/18
Sasfin BCI Global Equity FF A,2017/10/02,"341,504,705.00",2022/08/18
Sasfin BCI High Grade Money Market E,2021/06/14,"405,687,731.00",2022/08/18
Sasfin BCI High Yield E,2019/06/01,"3,117,357,615.00",2022/08/18
Sasfin BCI Horizon Multi Managed Acc D,2020/12/01,"251,694,921.00",2022/08/18
Sasfin BCI Horizon Multi Mng Dvrs Gr D,2020/12/01,"1,102,423,930.00",2022/08/18
Sasfin BCI Horizon Multi Mng Prsrvtn D,2020/12/01,"139,919,813.00",2022/08/18
Sasfin BCI Opportunity Equity A,2017/08/22,"103,812,693.00",2022/08/18
Sasfin BCI Optimal Income D,2016/12/01,"1,098,492,971.00",2022/08/18
Sasfin BCI Prudential B,2013/01/02,"3,904,026,991.00",2022/08/18
Sasfin BCI Stable A,2013/03/01,"393,512,678.00",2022/08/18
Satrix Alsi Index A3,2014/04/07,"2,349,281,071.00",2022/08/18
Satrix Balanced Index C,2013/10/21,"7,905,815,292.00",2022/08/18
Satrix Bond Index A3,2014/04/07,"5,482,456,003.00",2022/08/18
Satrix Capped All Share ETF,2021/11/10,"305,505,793.00",2022/08/18
Satrix Capped Swix All Share Index C,2017/10/31,"1,481,550,181.00",2022/08/18
Satrix Dividend Plus Index C,2014/04/07,"465,752,117.00",2022/08/18
Satrix Equally Weighted Top 40 Index A2,2014/04/07,"218,703,280.00",2022/08/18
Satrix Low Equity Balanced Index C,2014/07/30,"1,952,009,504.00",2022/08/18
Satrix Mid Cap Index C,2018/03/09,"519,654,260.00",2022/08/18
Satrix Momentum Index B1,2013/10/21,"165,306,769.00",2022/08/18
Satrix Money Market C,2016/12/01,"350,832,939.00",2022/08/18
Satrix MSCI World Equity Index FF C,2013/10/21,"10,315,908,366.00",2022/08/18
Satrix Property Index C,2014/04/07,"2,273,736,766.00",2022/08/18
Satrix Quality Index C,2015/08/27,"108,925,242.00",2022/08/18
Satrix Rafi 40 Index A3,2014/04/07,"126,995,476.00",2022/08/18
Satrix Smartcore Index C,2019/04/30,"4,623,121,604.00",2022/08/18
Satrix Swix Top 40 Index C,2015/08/27,"8,903,528,359.00",2022/08/18
Satrix Top 40 Index B2,2013/10/21,"1,326,637,157.00",2022/08/18
SBRO BCI Defensive FoF A,2007/04/04,"926,369,136.00",2022/08/18
SBRO BCI Income B,2021/08/20,"944,399,244.00",2022/08/18
SBRO BCI Managed FoF A,2016/04/04,"207,877,157.00",2022/08/18
SBRO BCI Moderate FoF A,2007/04/04,"906,815,380.00",2022/08/18
SBSA ITF Sygnia All Bond Index F,2021/06/11,"492,121,921.00",2022/08/18
SBSA ITF Sygnia Enhanced All Bond A,2019/08/26,"370,458,028.00",2022/08/18
SBSA ITF Sygnia Health Innvtn Glb Eq B,2020/08/05,"586,085,238.00",2022/08/18
Seed Balanced Prescient A1,2008/07/31,"1,187,694,587.00",2022/08/18
Seed Global Equity Prescient FF A1,2022/01/10,"21,016,781.00",2022/08/18
Seed Global Prescient FF A1,2019/10/11,"207,089,763.00",2022/08/18
Seed Income Prescient A2,2015/06/19,"260,972,344.00",2022/08/18
Seed Stable Prescient A1,2012/01/09,"261,861,269.00",2022/08/18
Select BCI Balanced A,2006/11/01,"448,445,277.00",2022/08/18
Select BCI Blended Equity Strategy B,2019/05/27,"914,351,223.00",2022/08/18
Select BCI Cautious A,2014/07/04,"589,650,545.00",2022/08/18
Select BCI Enhanced Core Balanced A,2020/11/30,"337,476,430.00",2022/08/18
Select BCI Enhanced Core Cautious A,2020/11/30,"318,302,938.00",2022/08/18
Select BCI Enhanced Core Equity B,2020/11/30,"509,499,121.00",2022/08/18
Select BCI Enhanced Core Global Eq FoF B,2020/11/30,"413,726,213.00",2022/08/18
Select BCI Equity D,2021/04/09,"159,333,659.00",2022/08/18
Select BCI ESG Equity B,2016/03/22,"149,277,171.00",2022/08/18
Select BCI Fixed Income A,2012/03/01,"417,826,378.00",2022/08/18
Select BCI Global Equity B,2021/08/10,"97,911,991.00",2022/08/18
Select BCI Worldwide Flexible A,2006/10/02,"398,806,816.00",2022/08/18
Select Manager BCI Balanced FoF A,2004/09/01,"597,188,777.00",2022/08/18
Select Manager BCI Cautious FoF A,2004/05/06,"475,822,883.00",2022/08/18
Select Manager BCI Equity A,2008/10/01,"710,987,821.00",2022/08/18
Select Manager BCI Global Equity FoF A,2017/03/31,"436,414,143.00",2022/08/18
Select Manager BCI Global Moderate FoF A,2004/08/31,"271,444,609.00",2022/08/18
Select Manager BCI Income FoF C,2016/06/27,"1,426,077,411.00",2022/08/18
Select Manager BCI Moderate FoF A,2004/05/01,"694,799,586.00",2022/08/18
Select Manager BCI Worldwide Flex FoF A,2016/09/02,"97,385,594.00",2022/08/18
Sentio SCI Balanced B1,2017/10/02,"64,082,003.00",2022/08/18
Sentio SCI General Equity B1,2017/10/02,"241,637,147.00",2022/08/18
Sentio SCI HIKMA Shariah Balanced B2,2016/06/01,"300,524,407.00",2022/08/18
Sentio SCI HIKMA Shariah General Eq B2,2016/06/01,"512,027,311.00",2022/08/18
Sequoia BCI Flexible Income A,2020/06/30,"290,183,596.00",2022/08/18
Sequoia BCI Global Flexible FoF B,2021/11/30,"211,026,867.00",2022/08/18
Sequoia BCI Managed Growth FoF A,2018/11/29,"312,875,753.00",2022/08/18
Sequoia BCI Stable Fund of Funds A,2018/11/29,"226,569,257.00",2022/08/18
Sesfikile BCI Global Property B,2016/05/27,"1,267,492,493.00",2022/08/18
Sesfikile BCI Property B2,2011/11/01,"2,817,765,009.00",2022/08/18
Signature BCI Balanced FoF A,2016/11/04,"125,534,487.00",2022/08/18
Signature BCI Stable FoF A,2016/11/04,"52,279,536.00",2022/08/18
Signature BCI Worldwide Flexible FoF A,2016/11/04,"164,023,791.00",2022/08/18
SIM Balanced R,1995/02/01,"11,760,958,502.00",2022/08/18
SIM Bond Plus R,1996/08/01,"2,265,326,425.00",2022/08/18
SIM Enhanced Yield B3,2011/05/03,"8,274,595,424.00",2022/08/18
SIM Financial A,2000/08/01,"197,667,960.00",2022/08/18
SIM Flexible Income B3,2022/04/01,"1,504,000,036.00",2022/08/18
SIM General Equity R,1967/06/26,"6,445,728,808.00",2022/08/18
SIM Industrial R,1966/08/03,"1,369,600,628.00",2022/08/18
SIM Inflation Plus,1999/04/01,"12,891,360,687.00",2022/08/18
SIM Institutional Global Bond B2,2022/03/08,"1,801,239,038.00",2022/08/18
